protocol,packet_size,src_bytes,dst_bytes,src_ip,dest_ip,service,tcp_flags,error_rate,wrong_fragment,count,is_threat,attack_type
tcp,368,303,65,192.168.198.14,192.168.190.199,telnet,S,0.4922651023077238,0,55,1,dos
tcp,49,40,9,192.168.121.209,120.76.156.26,ssh,S,0.18066607343561425,0,29,1,probe
icmp,50,27,23,219.240.58.27,192.168.4.79,echo-request,,0.20581015677017445,1,47,1,probe
udp,692,284,408,192.168.231.186,192.168.85.6,ntp,,0.0175919485387902,0,65,0,normal
tcp,725,491,234,192.168.182.245,22.70.132.78,imap,U,0.056662940985292294,0,53,0,normal
tcp,393,145,248,192.168.212.7,192.168.154.76,https,SA,0.008594908401970964,0,72,0,normal
tcp,978,682,296,11.44.79.166,192.168.129.128,https,P,0.025813430803168978,0,23,0,normal
tcp,1190,956,234,192.168.149.145,137.135.148.57,ssh,P,0.005321464222624585,0,1,0,normal
tcp,815,389,426,105.98.164.110,192.168.120.128,http,FA,0.003370298525029792,0,48,0,normal
udp,944,645,299,211.158.75.104,192.168.69.246,sip,,0.04844988939505984,0,72,0,normal
icmp,738,193,545,192.168.252.38,54.91.166.165,time-exceeded,,0.026712920698489538,0,25,0,normal
tcp,211,98,113,192.168.233.186,35.101.119.27,imap,FA,0.08393871957337927,0,28,0,normal
udp,940,667,273,192.168.130.174,192.168.221.60,dns,,0.026461986929647588,0,75,0,normal
tcp,65,59,6,96.168.62.195,192.168.154.126,mysql,S,0.1070995730612796,0,88,1,probe
tcp,87,43,44,77.21.167.170,192.168.93.223,pop3,S,0.07834089224656736,0,76,1,probe
tcp,607,145,462,46.133.90.37,192.168.116.234,ftp,F,0.16982703817013417,0,98,1,r2l
tcp,683,339,344,192.168.101.81,192.168.108.181,smtp,S,0.45766172730172794,1,26,1,dos
udp,705,341,364,192.168.220.6,53.93.232.66,dhcp,,0.030542995784106332,0,52,0,normal
tcp,733,304,429,192.168.156.184,86.215.241.38,smtp,SA,0.03866406549011567,0,36,0,normal
tcp,200,127,73,42.132.180.83,192.168.217.142,https,A,0.2554738342584625,0,67,1,r2l
tcp,833,307,526,192.168.52.249,192.168.77.99,ftp,P,0.05853360039308612,0,64,0,normal
tcp,679,381,298,192.168.91.108,87.49.22.55,telnet,A,0.031402825426246825,0,17,0,normal
tcp,1136,488,648,192.168.196.37,192.168.122.12,https,R,0.025468011914405432,0,63,0,normal
tcp,811,483,328,192.168.43.20,192.168.147.16,http,PA,0.12278413405796167,0,6,0,normal
tcp,397,147,250,192.168.155.205,111.88.196.203,http,A,0.018813059369096916,0,89,0,normal
tcp,740,399,341,40.153.74.171,192.168.37.227,imap,P,0.05292656138279281,0,7,0,normal
udp,534,336,198,192.168.48.193,192.168.227.217,tftp,,0.07428748201046881,0,57,0,normal
tcp,369,311,58,60.139.177.94,192.168.155.10,http,A,0.5693933082359105,0,49,1,dos
tcp,72,61,11,63.241.144.254,192.168.45.59,https,S,0.2439653304920598,0,66,1,probe
tcp,59,51,8,192.168.19.28,192.168.174.155,ssh,SA,0.16012135281559203,0,96,1,probe
tcp,601,235,366,46.13.121.141,180.143.40.2,ftp,A,0.03878756572301141,0,24,0,normal
tcp,1049,430,619,192.168.195.120,192.168.223.224,https,S,0.18616274217814963,0,82,0,normal
tcp,852,743,109,192.168.108.249,92.206.168.207,telnet,R,0.08170319336669812,0,18,0,normal
tcp,692,152,540,192.168.198.146,12.37.201.164,telnet,S,0.05939146411643903,0,80,0,normal
tcp,53,41,12,125.242.163.94,192.168.74.99,ftp,S,0.3177039660619824,0,71,1,probe
tcp,934,233,701,62.57.106.30,192.168.37.48,mysql,A,0.1532519377461153,0,14,1,u2r
udp,536,175,361,206.4.101.19,192.168.215.90,tftp,,0.032095224095080345,0,67,0,normal
tcp,200,162,38,12.124.3.77,192.168.56.43,smtp,A,0.00988871424511115,0,11,1,r2l
udp,1312,566,746,189.166.90.158,5.129.9.134,ntp,,0.010181938672332485,0,21,0,normal
tcp,555,205,350,124.212.7.8,192.168.247.147,ftp,A,0.00403755421712007,0,14,0,normal
udp,564,257,307,192.168.184.79,60.155.127.208,ntp,,0.022264189929869897,0,35,0,normal
tcp,588,104,484,61.71.162.38,94.5.128.88,https,F,0.010981147312893343,0,43,0,normal
tcp,80,68,12,192.168.155.94,192.168.199.190,ssh,S,0.2008451939318993,0,75,1,probe
tcp,319,251,68,42.181.73.45,10.18.13.244,ftp,PA,0.011788890397289616,0,64,0,normal
icmp,47,36,11,14.75.76.1,192.168.27.252,destination-unreachable,,0.018875289982301403,0,81,1,probe
tcp,275,182,93,123.166.90.70,145.102.134.121,http,S,0.2913672241323493,0,72,1,dos
tcp,519,304,215,192.168.39.54,212.28.40.62,telnet,R,0.0011010245535978493,0,56,0,normal
tcp,682,293,389,192.168.60.86,192.168.136.45,http,F,0.02315536666353278,0,66,0,normal
tcp,973,437,536,192.168.214.64,171.28.141.72,imap,FA,0.14206502487405925,0,71,0,normal
tcp,572,307,265,192.168.126.151,192.168.199.181,ftp,S,0.0558400073712292,0,83,0,normal
tcp,72,52,20,177.216.155.101,192.168.65.161,imap,S,0.10302114740589756,0,12,1,probe
tcp,531,136,395,192.168.197.179,185.153.189.86,smtp,SA,0.07452318034346499,0,49,0,normal
tcp,340,198,142,192.168.213.17,192.168.182.117,pop3,P,0.005402403240945777,0,10,0,normal
tcp,773,485,288,216.50.143.90,151.207.85.195,ssh,U,0.060685183296826664,0,5,0,normal
tcp,1212,715,497,192.168.139.124,126.129.170.57,pop3,F,0.026974283443262567,0,39,0,normal
tcp,873,544,329,192.168.184.74,192.168.201.78,smtp,R,0.04202281218975451,0,64,0,normal
tcp,405,220,185,183.168.181.193,192.168.8.151,mysql,P,0.045511339802903096,0,53,0,normal
tcp,885,413,472,192.168.195.2,192.168.144.25,smtp,S,0.10518904713289161,0,88,0,normal
udp,1141,647,494,192.168.183.135,29.137.87.15,sip,,0.07908690858366639,0,81,0,normal
tcp,733,513,220,192.168.63.122,204.39.246.225,ftp,R,0.06337419863751409,0,66,0,normal
tcp,50,30,20,200.131.133.43,8.196.220.15,http,S,0.08109411015492278,0,70,1,probe
udp,687,303,384,192.168.97.108,192.168.102.144,ntp,,0.003403739807092582,0,12,0,normal
tcp,55,48,7,192.168.127.63,192.168.243.152,ftp,FA,0.2853682325780833,0,56,1,probe
udp,829,116,713,192.168.39.240,192.168.3.184,tftp,,0.03598347586910358,0,19,0,normal
tcp,901,535,366,192.168.163.254,192.168.217.110,smtp,FA,0.047428011578082886,0,62,0,normal
tcp,857,549,308,192.168.89.208,212.215.87.28,imap,S,0.0458584530160914,0,87,0,normal
tcp,399,133,266,192.168.12.111,94.218.27.34,smtp,A,0.06416405581836068,0,19,0,normal
udp,692,450,242,192.168.22.223,192.168.79.17,sip,,0.04369568727491365,0,19,0,normal
udp,134,22,112,15.12.183.46,192.168.69.72,dns,,0.011304379460066207,0,48,0,normal
tcp,776,221,555,192.168.43.193,32.124.29.194,ssh,PA,0.006866253785662165,0,46,0,normal
tcp,77,58,19,132.25.246.163,192.168.47.112,telnet,S,0.202274080465774,0,98,1,probe
tcp,179,51,128,192.168.26.187,192.168.49.180,telnet,FA,0.03983427810375321,0,88,0,normal
tcp,902,328,574,192.168.210.34,38.109.59.133,pop3,PA,0.06572811942189154,0,28,0,normal
udp,233,210,23,85.170.47.109,192.168.9.132,dhcp,,0.5303970032371023,1,54,1,dos
udp,827,672,155,192.168.87.45,100.114.45.246,tftp,,0.035587700606096444,0,41,0,normal
tcp,46,43,3,192.168.5.247,192.168.109.131,smtp,S,0.03768123843560654,0,8,1,probe
tcp,200,109,91,34.30.136.138,192.168.159.129,ftp,PA,0.25276151199282326,0,44,1,r2l
udp,293,101,192,192.168.105.56,192.168.252.135,ntp,,0.0037690167566036678,0,73,0,normal
tcp,226,142,84,173.98.158.227,192.168.88.57,imap,S,0.1631628590995807,0,87,1,r2l
tcp,1021,392,629,192.168.108.146,192.168.134.197,pop3,F,0.031590113396982505,0,34,0,normal
tcp,1003,244,759,144.113.111.166,163.133.71.195,imap,F,0.09633719910916637,0,77,0,normal
tcp,354,164,190,193.29.106.81,192.168.43.38,ssh,P,0.01823103132471206,0,14,0,normal
tcp,720,608,112,192.168.41.107,192.168.170.134,https,FA,0.7304131456173949,0,54,1,dos
udp,69,56,13,192.168.233.31,192.168.6.92,tftp,,0.08971301804283885,0,70,1,probe
tcp,1073,841,232,112.129.234.108,192.168.15.201,imap,P,0.289249988894458,0,20,0,normal
udp,250,130,120,201.4.87.78,53.98.49.177,dhcp,,0.027490817186921493,0,83,0,normal
tcp,411,184,227,192.168.152.182,192.168.3.21,smtp,R,0.09867593234930182,0,86,0,normal
tcp,775,426,349,192.168.209.227,212.222.93.224,imap,U,0.019624712290934116,0,18,0,normal
tcp,1053,761,292,146.112.84.109,192.168.115.179,https,SA,0.063176795658321,0,71,0,normal
tcp,293,179,114,186.157.233.92,55.174.143.48,pop3,PA,0.05260995635550065,0,67,0,normal
tcp,213,59,154,192.168.188.153,178.151.34.191,http,SA,0.04158242905439273,0,55,0,normal
tcp,544,388,156,102.137.184.229,192.168.57.170,https,A,0.006275391176211018,0,45,0,normal
tcp,1097,382,715,192.168.108.228,174.234.145.216,https,SA,0.013580815268113637,0,38,0,normal
tcp,65,47,18,192.168.119.142,192.168.245.99,mysql,SA,0.16535815958786465,0,82,1,probe
tcp,713,500,213,192.168.117.161,192.168.35.74,mysql,F,0.004564430202167278,0,13,0,normal
tcp,60,26,34,160.143.38.106,192.168.61.151,smtp,SA,0.006483611921919831,0,77,0,normal
udp,285,189,96,192.168.229.71,192.168.253.44,dns,,0.08368750514771445,0,10,0,normal
tcp,649,402,247,192.168.244.10,192.168.25.12,https,R,0.10059084780604653,0,12,0,normal
tcp,79,70,9,192.168.250.70,192.168.148.2,http,S,0.10165374145001835,1,1,1,probe
tcp,347,80,267,192.168.221.155,192.168.100.40,pop3,S,0.06031228367912662,0,99,0,normal
tcp,1074,314,760,40.51.175.185,75.181.68.89,smtp,U,0.017882291378630857,0,3,0,normal
tcp,542,241,301,192.168.30.93,192.168.249.22,imap,F,0.007069167213227938,0,40,0,normal
tcp,430,256,174,192.168.115.72,192.168.142.119,telnet,SA,0.0679069610125402,0,14,0,normal
tcp,866,482,384,213.91.104.249,192.168.169.250,ftp,PA,0.14576914153699147,0,43,1,u2r
icmp,192,185,7,6.159.145.122,192.168.108.113,time-exceeded,,0.33210179284878877,0,55,1,dos
tcp,885,383,502,192.168.136.170,196.140.203.127,smtp,R,0.04390784419997486,0,41,0,normal
tcp,530,162,368,192.168.52.184,192.168.26.228,ssh,U,0.0005185602549896196,0,35,0,normal
tcp,1036,379,657,192.168.231.186,192.168.165.232,ftp,R,0.026831242426190696,0,34,0,normal
tcp,1012,344,668,192.168.14.94,192.168.221.249,imap,SA,0.01300955594274607,0,96,0,normal
tcp,60,26,34,192.168.20.131,110.125.78.212,imap,A,0.017329183205446554,0,70,0,normal
tcp,558,240,318,98.72.246.161,41.101.235.206,smtp,S,0.0524415183243012,0,42,0,normal
tcp,1363,346,1017,192.168.251.247,192.168.163.99,smtp,S,0.05271193167937623,0,36,0,normal
tcp,57,46,11,145.39.12.125,192.168.110.43,https,S,0.32531183593226365,0,3,1,probe
tcp,960,525,435,192.168.83.253,192.168.226.109,ssh,R,0.022460677592286673,0,57,0,normal
tcp,324,228,96,4.122.8.244,192.168.220.171,https,FA,0.06933211136246126,0,47,0,normal
tcp,917,479,438,192.168.172.49,161.154.177.149,https,R,0.0004251424568629391,0,71,0,normal
tcp,886,443,443,30.142.182.238,11.170.159.78,mysql,F,0.08403670955442963,0,55,0,normal
tcp,58,54,4,192.168.36.123,192.168.82.24,imap,S,0.04384760808696133,0,17,1,probe
tcp,988,729,259,21.48.91.78,189.189.131.77,http,R,0.00926353579607725,0,4,0,normal
tcp,85,48,37,161.54.11.208,192.168.66.76,ftp,S,0.1340176170552685,0,91,1,probe
tcp,679,424,255,192.168.177.156,192.168.225.242,https,P,0.02821428922102634,0,34,0,normal
udp,116,110,6,106.86.2.208,192.168.103.205,ntp,,0.5950855352625901,0,89,1,dos
tcp,1134,529,605,192.168.179.65,181.165.132.236,imap,A,0.012465404653883294,0,59,0,normal
tcp,416,99,317,169.136.147.193,192.168.225.158,pop3,A,0.20218669773638626,0,53,1,r2l
udp,520,261,259,192.168.109.168,8.112.208.153,ntp,,0.0057406556756988995,0,58,0,normal
tcp,436,224,212,189.167.124.196,192.168.233.130,imap,R,0.15349974803660893,0,7,0,normal
tcp,1088,979,109,80.173.24.77,27.226.245.251,telnet,F,0.01783911322992279,0,42,0,normal
tcp,736,179,557,98.254.164.17,192.168.34.245,https,PA,0.08738937587162414,0,75,0,normal
tcp,946,494,452,192.168.47.52,192.168.233.100,http,PA,0.05259305391188677,0,10,0,normal
tcp,407,272,135,205.249.142.58,62.41.114.40,https,F,0.002356133600364814,0,15,0,normal
tcp,1115,280,835,222.197.41.203,192.168.35.78,mysql,A,0.5415426985738456,0,76,1,u2r
tcp,1103,315,788,192.168.183.26,192.168.247.166,ftp,P,0.05762217541750241,0,82,0,normal
udp,246,213,33,192.168.188.188,192.168.151.53,sip,,0.29800095521142766,0,77,1,dos
udp,272,216,56,192.168.140.222,192.168.43.14,ntp,,0.48655110446300537,0,71,1,dos
tcp,229,68,161,192.168.73.47,192.168.60.89,pop3,F,0.12197517244115992,0,58,0,normal
tcp,562,277,285,192.168.138.165,192.168.238.56,http,FA,0.013480817856602661,0,73,0,normal
tcp,669,435,234,17.224.171.119,192.168.52.187,ssh,PA,0.04375941318105955,0,53,0,normal
udp,923,253,670,192.168.90.105,192.168.206.64,ntp,,0.022110694137269623,0,73,0,normal
tcp,648,378,270,192.168.225.90,192.168.198.85,telnet,S,0.040788674203693566,0,19,0,normal
udp,920,381,539,190.13.135.172,46.98.61.241,sip,,0.024311476324844476,0,79,0,normal
tcp,541,273,268,192.168.199.121,39.72.138.39,mysql,U,0.0334317303962908,0,59,0,normal
udp,846,306,540,192.168.214.251,192.168.47.253,ntp,,0.02194191589098959,0,75,0,normal
tcp,345,196,149,95.183.91.231,113.12.1.64,pop3,P,0.003420209155867524,0,48,0,normal
tcp,700,377,323,156.34.234.229,192.168.129.168,imap,PA,0.01721556297039883,0,35,0,normal
tcp,794,617,177,192.168.190.247,28.119.165.220,telnet,P,0.10021167184137265,0,83,0,normal
udp,58,44,14,120.154.222.42,192.168.43.115,dns,,0.44500201781392057,0,75,1,probe
tcp,1286,509,777,192.168.7.51,37.232.236.63,ftp,F,0.0047234462896634495,0,78,0,normal
tcp,1047,605,442,192.168.93.146,132.51.24.97,ssh,F,0.010111540246145634,0,4,0,normal
udp,1105,676,429,192.168.94.171,192.168.225.153,dns,,0.07194223971315236,0,59,0,normal
tcp,756,611,145,114.84.121.114,192.168.179.71,smtp,S,0.416998355608875,0,78,1,dos
tcp,46,38,8,192.168.83.109,192.168.253.18,https,S,0.27915682953735493,0,12,1,probe
tcp,397,132,265,199.112.85.52,149.216.241.5,pop3,PA,0.003951663387369307,0,54,0,normal
tcp,615,303,312,192.168.193.218,192.168.82.32,imap,SA,0.06442821768567442,0,31,0,normal
udp,560,174,386,192.168.55.200,192.168.77.18,dns,,0.0916990093401717,0,47,0,normal
tcp,1329,987,342,157.221.136.107,192.168.231.152,mysql,A,0.6503061171183019,0,41,1,u2r
tcp,241,131,110,192.168.14.157,192.168.211.29,smtp,U,0.010335470784287142,0,93,0,normal
udp,480,289,191,192.168.133.172,192.168.56.145,dhcp,,0.043544072363205476,0,46,0,normal
tcp,128,55,73,192.168.250.19,192.168.190.92,smtp,F,0.08642006849333583,0,15,0,normal
tcp,966,688,278,192.168.30.158,192.168.40.171,https,SA,0.04229524581811695,0,69,0,normal
tcp,899,608,291,192.168.22.169,156.197.37.217,ftp,PA,0.0225110281845824,0,50,0,normal
tcp,1089,423,666,132.147.254.45,222.74.63.53,pop3,R,0.0009030481970780214,0,92,0,normal
tcp,832,268,564,81.136.159.32,58.204.162.37,ssh,F,0.07536673448218892,0,2,0,normal
tcp,419,106,313,192.168.76.94,33.26.95.241,smtp,S,0.015424699508858004,0,23,0,normal
udp,400,210,190,23.4.167.215,192.168.113.51,ntp,,0.04430542884908546,0,74,0,normal
tcp,1612,1295,317,87.119.138.110,192.168.83.23,ssh,PA,0.04332555611396446,0,94,1,u2r
tcp,662,304,358,24.144.100.18,192.168.235.120,https,PA,0.042499909534466564,0,94,0,normal
tcp,568,392,176,192.168.6.61,182.232.123.95,https,PA,0.004679186113754394,0,91,0,normal
tcp,326,118,208,95.91.41.69,211.73.195.99,mysql,A,0.0675270248785233,0,10,0,normal
udp,1205,948,257,192.168.80.54,192.168.167.171,snmp,,0.017906509962976803,0,30,0,normal
tcp,70,56,14,98.178.37.138,192.168.122.247,ftp,S,0.12333163065495283,0,81,1,probe
tcp,175,65,110,24.92.52.47,25.107.128.225,pop3,A,0.021591948248001924,0,58,0,normal
tcp,247,164,83,192.168.11.93,192.168.248.152,ssh,PA,0.005227953934410346,0,59,0,normal
tcp,962,754,208,192.168.137.198,192.168.80.13,pop3,FA,0.1471384981551065,0,79,1,u2r
tcp,660,241,419,192.168.203.83,3.177.202.44,ftp,U,0.0620863683705257,0,71,0,normal
udp,82,54,28,192.168.87.200,192.168.75.240,dhcp,,0.0651482973845165,0,87,1,probe
udp,930,296,634,87.210.133.158,192.168.114.228,sip,,0.16320195727335315,0,85,0,normal
tcp,229,135,94,192.168.153.244,140.141.181.223,ftp,SA,0.1972014385056623,0,48,0,normal
tcp,637,454,183,192.168.217.139,192.168.24.205,smtp,A,0.028648580274606344,0,40,0,normal
tcp,546,378,168,192.168.194.230,192.168.33.182,ssh,FA,0.019497479148889142,0,61,0,normal
udp,60,45,15,192.168.59.214,192.168.66.57,snmp,,0.7876759750869042,0,13,1,dos
tcp,526,456,70,173.185.31.20,192.168.186.106,ssh,A,0.06407586071490169,0,2,1,r2l
udp,151,128,23,211.142.120.178,117.62.113.66,sip,,0.6356060870031353,1,26,1,dos
tcp,408,284,124,192.168.51.91,166.238.26.159,https,U,0.14350288522312848,0,14,0,normal
tcp,779,581,198,9.28.207.157,118.205.93.138,https,S,0.0044511415046448585,0,45,0,normal
tcp,1080,522,558,4.159.22.19,109.4.148.111,http,SA,0.007588616423241103,0,57,0,normal
tcp,1179,622,557,156.34.9.162,192.168.210.116,ftp,F,0.024004484917945934,0,9,0,normal
udp,1386,475,911,128.34.217.85,144.4.62.169,dhcp,,0.331598428262728,0,60,0,normal
tcp,504,238,266,192.168.182.232,107.98.110.11,smtp,R,0.021515196194698823,0,21,0,normal
tcp,251,58,193,192.168.168.48,212.158.130.244,ftp,FA,0.01582421945341549,0,64,0,normal
tcp,200,135,65,162.176.94.52,192.168.70.218,ssh,A,0.27905071664846504,0,33,1,r2l
tcp,76,71,5,192.168.71.222,192.168.188.62,ftp,S,0.18336858224258917,0,65,1,probe
tcp,478,336,142,192.168.148.231,207.153.125.203,telnet,U,0.09754519510839599,0,8,0,normal
tcp,279,226,53,192.168.93.250,192.168.62.241,ssh,S,0.36392917085625853,0,72,1,dos
tcp,707,291,416,140.252.23.37,48.136.50.128,pop3,U,0.007042489760929967,0,68,0,normal
tcp,834,404,430,192.168.130.168,192.168.108.158,telnet,S,0.04412540612097735,0,61,0,normal
tcp,417,192,225,192.168.231.225,192.168.28.68,http,P,0.04240150776059645,0,97,0,normal
tcp,562,338,224,192.168.65.40,192.168.7.100,https,F,0.030951886424229403,0,1,0,normal
tcp,69,61,8,121.180.14.12,192.168.164.241,smtp,S,0.06347347760414557,0,68,1,probe
tcp,59,42,17,152.116.49.115,43.74.125.19,ssh,S,0.18317133224530405,0,45,1,probe
tcp,792,393,399,217.129.241.139,192.168.77.220,smtp,A,0.17254996604195177,0,93,1,u2r
tcp,1309,536,773,192.168.253.98,192.168.187.120,mysql,PA,0.09572767728367135,0,23,0,normal
tcp,616,331,285,192.168.226.218,192.168.219.129,smtp,U,0.008023227747060989,0,90,0,normal
tcp,773,223,550,92.66.134.198,192.168.119.45,ftp,PA,0.16973453152875262,1,88,1,u2r
tcp,703,475,228,192.168.83.224,192.168.237.154,ftp,S,0.033348657044652986,0,90,0,normal
tcp,762,478,284,192.168.49.28,192.168.17.24,imap,P,0.06258391478739661,0,55,0,normal
tcp,402,199,203,192.168.254.2,192.168.126.71,https,SA,0.06883847033221473,0,67,0,normal
icmp,469,121,348,192.168.123.72,192.168.43.47,time-exceeded,,0.09256997162994055,0,35,0,normal
tcp,97,26,71,94.191.117.201,192.168.54.116,smtp,F,0.0866819873823715,0,22,0,normal
tcp,60,21,39,49.95.228.110,192.168.124.144,http,FA,0.0033908581487024775,0,96,0,normal
tcp,1198,655,543,135.183.227.46,192.168.250.211,pop3,R,0.007979404139931893,0,14,0,normal
udp,481,275,206,192.168.121.253,45.140.186.149,dhcp,,0.005559954700571486,0,37,0,normal
udp,862,766,96,213.135.213.199,184.150.23.91,ntp,,0.007090937140723765,0,43,0,normal
tcp,324,263,61,192.168.53.224,156.42.47.182,mysql,S,0.4740573272332774,0,46,1,dos
tcp,48,47,1,192.168.21.200,192.168.146.149,imap,S,0.2897923646229624,0,99,1,probe
tcp,533,384,149,159.251.193.89,164.22.58.141,telnet,SA,0.049647319606628715,0,68,0,normal
tcp,1105,331,774,192.168.178.205,24.131.223.233,pop3,P,0.0392448933403491,0,32,0,normal
tcp,670,427,243,192.168.30.5,192.168.8.49,ssh,F,0.03842152215327342,0,88,0,normal
udp,594,325,269,192.168.21.6,126.152.168.95,snmp,,0.028523897598087065,0,41,0,normal
tcp,765,549,216,192.168.139.48,192.168.32.189,https,PA,0.06938028063548946,1,89,1,u2r
tcp,964,253,711,192.168.191.32,39.44.157.64,telnet,R,0.026987895653933097,0,21,0,normal
tcp,867,425,442,213.157.234.125,192.168.20.233,ssh,PA,0.05228290566841833,0,42,0,normal
tcp,837,402,435,142.172.226.17,130.140.152.117,telnet,FA,0.01981841294827433,0,75,0,normal
tcp,596,91,505,192.168.244.130,192.168.145.207,telnet,R,0.051439886373912044,0,66,0,normal
tcp,968,309,659,192.168.94.88,191.151.51.145,imap,S,0.004114884245996613,0,95,0,normal
tcp,1000,881,119,192.168.184.143,192.168.200.178,smtp,S,0.4177564389752229,0,32,1,dos
tcp,774,200,574,192.168.179.91,192.168.153.118,smtp,SA,0.09407052119982785,0,75,0,normal
tcp,762,211,551,198.112.228.203,114.4.196.60,smtp,P,0.10654628984836029,0,66,0,normal
tcp,982,386,596,192.168.128.111,192.168.64.127,pop3,P,0.05782394439754542,0,8,0,normal
tcp,1258,1057,201,192.168.95.101,173.105.24.42,imap,F,0.07287632597444453,0,97,0,normal
tcp,693,389,304,192.168.7.224,192.168.36.204,imap,A,0.06972982035146694,0,31,0,normal
tcp,480,231,249,192.168.240.115,192.168.57.211,imap,SA,0.06671490614265567,0,61,0,normal
tcp,283,166,117,113.85.34.138,192.168.178.152,ssh,PA,0.2812787741788538,0,39,1,r2l
tcp,1229,580,649,79.44.216.96,192.168.177.51,smtp,F,0.07533950124273373,0,34,0,normal
icmp,45,32,13,150.43.201.92,192.168.100.19,echo-reply,,0.28446495544710126,0,84,1,probe
tcp,1212,849,363,192.168.89.238,192.168.51.16,ssh,A,0.06958870562029301,0,67,1,u2r
udp,575,369,206,192.168.110.239,192.168.130.137,ntp,,0.6364666921334159,0,35,1,dos
tcp,377,240,137,192.168.46.179,192.168.146.34,smtp,A,0.0499253916570549,0,64,1,r2l
tcp,50,37,13,170.117.197.131,192.168.154.60,smtp,S,0.15492196475463202,0,55,1,probe
udp,930,308,622,192.168.67.171,221.51.237.142,snmp,,0.04182312201762971,0,81,0,normal
tcp,778,311,467,192.168.248.185,192.168.91.175,pop3,A,0.032287626468920624,0,24,0,normal
tcp,494,365,129,192.168.31.250,192.168.234.254,imap,P,0.011237119137007832,0,44,0,normal
udp,1291,824,467,192.168.215.212,192.168.89.9,dhcp,,0.007560134881939428,0,64,0,normal
tcp,213,196,17,192.168.160.27,192.168.133.248,imap,S,0.6093607192198817,0,86,1,dos
tcp,830,431,399,192.168.250.56,16.148.197.196,pop3,A,0.02955248127402593,0,94,0,normal
tcp,1059,431,628,192.168.191.231,3.73.235.19,ssh,A,0.008347872636773983,0,45,0,normal
