Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Label
8080,1974.8908551535624,15,157,97047,4830,19651.148680994866,71.5590738884924,532,39,8,34,0,8.650263193316222,1037.0598542242674,PortScan
443,1285.3543614446594,5,9,4430,3933,1072.8588253266648,0.7952085082577929,4,0,1,19,0,1.2409162650360153,420.9498165523207,BENIGN
80,22.426482561292712,29,26,3134,1916,1781.9581612622237,45.00236973180553,3,0,4,7,0,1.9840690064812194,469.2103574128156,BENIGN
443,160.40565424307462,12,28,7866,961,870.2700874305579,1.9156544089228025,2,1,4,12,0,0.5192470286398446,590.1083558291626,BENIGN
80,258.32982144651197,36,29,7787,4816,325.5044597492484,89.87032017170178,4,1,3,1,0,1.3461126981692013,511.8377273780895,BENIGN
443,265.8387492872012,46,13,3091,1370,913.9966189208312,39.10659232163167,0,0,9,2,0,1.906241521884466,588.4296089909151,BENIGN
443,117.5212245250296,14,10,6577,4497,8050.251460124919,11.735449815939319,1,1,9,19,0,1.5491307264710374,522.5033296379212,BENIGN
80,469.923360163993,409,108,53886,6753,3541.120650360348,111.95918825314762,498,6,19,215,0,0.7289480206970229,479.5941857429886,DoS GoldenEye
123,176.08995137653557,27,27,7091,3932,1180.9530662053617,5.394992813623006,4,1,4,7,0,1.7209610982214454,316.14429220162356,BENIGN
68,328.6221300077361,39,12,8042,3354,535.7947876862523,27.105964714151,0,1,3,7,0,1.0320462042950296,589.5246792075505,BENIGN
22,56.59144015216586,829,143,73857,3606,100.97675995373555,233.68576833698535,45,2,5,10,0,5.331392940447845,257.67051969009856,Web Attack
80,105.28736769927153,72,161,47268,8235,7117.997721696405,77.5031795842251,409,0,35,357,4,3.3326300649223937,629.9542925417404,DoS Slowloris
443,592.8042352588232,9,7,231,773,2193.0016463226907,17.633616121418253,4,1,5,2,0,0.6555071091052131,425.40821495780665,BENIGN
443,139.8518987058305,6,28,7674,4077,653.2707093603668,9.865259662893186,1,0,0,2,0,0.5363886333986658,754.7780671386297,BENIGN
67,96.01291299983052,40,18,7630,1447,1211.4188243040883,7.293346091583537,1,0,3,15,0,1.7137470109467619,780.589893328771,BENIGN
443,89.49265636230928,36,13,5325,4371,15.6675221258319,5.845355981707746,2,0,1,3,0,1.0891220611076784,683.906474273391,BENIGN
53,100.58301132051861,35,8,2540,388,4465.381085575693,4.967507973935387,1,0,1,15,0,0.7161228745546397,637.7738765674213,BENIGN
123,113.8335208083942,21,29,8717,3620,171.238583637904,1.009549921794966,3,0,1,3,0,0.9270188093352059,721.3802137950561,BENIGN
443,48.38413271696283,33,8,6402,3277,2028.9480525345018,23.219436532273356,3,0,1,17,0,1.2183442350337677,420.8168982863781,BENIGN
443,394.16205354141835,20,1,5486,1394,2939.195004245282,4.075933751022139,0,1,9,19,0,1.594286468247454,238.07634610272092,BENIGN
80,21.579973823386123,48,148,26679,4717,228.70339566531698,11.012414092166441,39,4,19,34,0,8.826892004804403,1014.6734448210967,DDoS
80,83.3885524151726,134,11,66986,1118,4688.051878596976,1.6676468749320272,12,4,28,9,0,5.689257311441974,201.898305403007,Infiltration
80,728.9111572698405,12,13,8769,4833,3984.934309715737,11.323427274981208,3,1,2,12,0,0.5889146350615109,391.7315325689551,BENIGN
80,45.53186595497834,4,2,7134,4293,1505.2659406862163,11.977610546498356,0,0,8,18,0,1.0121379803340012,585.5758488464187,BENIGN
23,196.52970525487407,49,94,50102,7165,5374.88927427761,26.074895400898356,15,4,25,4,0,0.33338922393562137,300.5738812088838,DDoS
53,104.53222709242016,20,5,9448,2533,502.93215011481317,10.340981758872207,0,1,8,13,0,1.522017110455832,466.06924734132855,BENIGN
22,11.193525497512189,204,98,7332,7461,17.73677887233442,38.74747245864166,610,126,4,115,1,1.3397000404208874,1449.9607609217928,PortScan
22,23.86561523867257,988,50,12325,6384,1192.4626363983346,43.555748423884374,9,3,18,44,0,8.82717858559676,595.1475563922133,Web Attack
123,369.99273983378737,47,6,213,2973,2744.9493467739253,122.9555943623397,1,0,3,1,0,0.7833785936026043,459.8542428911977,BENIGN
22,406.1506106512367,890,19,58578,2867,9076.591425322498,278.3513109537224,135,5,36,357,0,2.4183537882626505,550.7187283573612,DoS Hulk
3389,411.72000254252544,816,158,63386,2449,18275.49871990368,53.59511786966353,10,2,20,2,0,9.989471126571784,458.14700238856085,Web Attack
443,280.044665538909,37,21,4866,4948,450.05644064212254,0.6828122380252099,1,0,3,11,0,0.8482963960595269,703.7480627306602,BENIGN
443,196.02760603593737,4,6,5536,4684,1572.0363370497855,23.55858676677219,0,1,5,1,0,0.9481544390607635,291.07767761114445,BENIGN
53,16.18727850973471,14,14,9424,2081,1419.3843451043242,33.900639093811414,1,0,2,14,0,0.6981464659012921,266.82269045532087,BENIGN
443,7.117695383827091,38,2,3697,4971,997.2295902699608,3.6829017838430915,2,0,7,1,0,0.5812361836066993,744.3727722285719,BENIGN
80,124.43521344136062,32,4,5422,2220,517.6525018129057,5.061925205105671,4,1,7,5,0,1.7715114058895018,355.5904287163104,BENIGN
67,392.62323498184065,16,7,4102,3828,1474.4818218621942,70.03983689432835,1,0,6,14,0,0.7973376028814614,535.9635426914463,BENIGN
80,36.73951751002066,10,21,890,3265,2563.781040143552,60.58927055513486,3,0,4,1,0,1.5063132686104646,225.6686158476988,BENIGN
443,189.5940777670383,27,28,7447,1412,1531.1126432633982,8.26724054741636,0,0,5,2,0,1.0002580649400952,458.3260839233436,BENIGN
80,54.95749764535051,722,64,37065,6604,3689.98910167996,131.29177139304937,351,6,11,429,4,4.1795063384544875,1256.8408337593921,DoS Slowloris
68,767.0187948678131,19,7,8966,3089,539.4137286324478,1.4757064832980136,1,0,6,11,0,1.4052598396638343,551.1053511689729,BENIGN
8080,110.0874675204898,510,96,53084,6216,3847.3714232450675,160.93709057942235,34,3,2,3,0,9.279882964011428,931.7438149881565,SSH-Patator
80,107.83890742210463,44,11,8281,390,356.9153270566586,13.218215678445675,3,0,9,17,0,1.9427156891818584,658.4356036899974,BENIGN
67,46.233104081869854,6,22,959,2173,153.31952897668967,5.972401394442785,2,1,2,7,0,0.6413684434306774,329.2789371833169,BENIGN
8080,50.36134093021009,896,114,54981,4717,3252.867982813074,34.37944812183961,29,3,6,31,0,7.795418471390814,614.1017522817566,DDoS
80,31.94530789106502,710,37,94192,6834,2131.890882457942,196.60342350264395,224,1,41,296,3,4.263051723125334,451.73594253507446,DoS GoldenEye
68,151.0616156636636,16,27,4133,969,756.0560766054369,13.978256966504667,4,0,0,11,0,0.6019939085363855,576.7797947922156,BENIGN
53,398.61297241211014,44,29,4752,531,318.6506157398038,8.231334001647971,4,0,5,3,0,1.5840947239461944,740.3944670442678,BENIGN
443,549.2775852800402,37,19,4138,3668,5380.7531944855455,61.63160282750901,0,0,8,16,0,1.6015298047067024,359.13730899585005,BENIGN
80,56.221452177757115,30,22,619,4473,180.64938757203163,12.821590554303961,1,1,9,5,0,1.6358858357266755,316.0216747366602,BENIGN
80,351.5544210977113,20,14,9904,750,1151.9652005555236,0.5374643884091121,3,0,1,10,0,1.9217997922388697,221.6753491388117,BENIGN
80,50.99150153009231,13,26,1282,4028,10.563331874551947,16.60622646948181,3,1,8,5,0,1.8556668193802635,772.3262364812005,BENIGN
8080,385.5369713608573,846,90,32178,8632,3632.631049538957,161.32851468064007,246,0,0,102,3,6.961540933268843,921.9367302364877,DoS GoldenEye
67,18.01613167302447,13,29,409,159,1368.4334468523698,20.330503061008415,2,1,3,6,0,0.6720017938059358,317.2969902115454,BENIGN
443,706.7748525035686,761,43,67811,1944,377.23302481604946,19.08061758346952,15,4,17,43,0,1.4119117963713512,628.4416142635342,DDoS
21,104.4868512799876,38,70,77423,3629,761.9109607732978,40.59893586943749,47,4,29,18,0,7.308776205608351,1110.0496374938239,Web Attack
443,330.7710101726848,435,188,94181,2378,15538.455084127198,6.176058899899061,10,4,10,27,0,8.326071881877231,855.9724286966175,Web Attack
443,253.34130829958096,43,3,6438,2014,2113.121621058495,1.2657956610199663,2,0,8,13,0,1.2204704514927476,547.1946850277607,BENIGN
3389,256.42798876634896,832,24,83920,6726,8627.308706564092,34.833436233174034,989,158,4,11,0,4.668393606281786,1042.0475948853618,PortScan
68,80.67718977160452,38,23,8110,1022,563.6962481672716,23.154170666271668,2,0,3,13,0,0.9750790067259576,486.1263495057335,BENIGN
80,53.65209720874785,108,43,25405,7432,6795.860147448346,46.84926658500811,1,3,26,23,0,8.403330136525575,1139.1819885822158,DDoS
443,58.54964048509678,364,191,2461,3919,3445.1234276079413,201.4163290999202,4,1,10,17,0,2.675442784049469,1126.7472265998388,Web Attack
80,664.9294324500191,539,122,22685,3569,9861.109742515455,72.82642592968085,17,3,24,29,0,4.022379983233763,578.509917941786,Web Attack
443,43.81414041018939,8,18,8505,4875,3255.0522300584767,13.017466507576136,2,0,6,15,0,0.7764991609289192,345.822120175119,BENIGN
80,185.40970308450693,517,21,77028,3886,9887.773682674555,105.75965612282107,411,9,22,259,4,5.298176938217607,406.97652975092427,DoS Hulk
443,33.26672304716788,33,5,5508,439,99.73651896214285,1.065718775871872,1,1,7,11,0,1.8279024540149051,738.2783827304229,BENIGN
80,182.71647926993995,19,4,316,973,201.25195908465653,21.73395939525712,3,1,5,18,0,0.6179628371392026,788.2240133184331,BENIGN
22,600.5118163940514,48,157,80422,9172,27293.069524904775,13.192886011887817,3,1,24,43,0,7.032888309996675,806.1950792359546,Web Attack
67,84.33102198749472,47,10,385,1378,379.6711012137914,20.766031639608926,0,1,8,9,0,1.0254025845061703,798.9713123685225,BENIGN
443,221.16041994942256,4,6,8032,3677,106.7769316256378,6.0533960810448075,0,0,1,2,0,0.8982070853794649,495.5343141256056,BENIGN
443,45.60463862835457,15,6,1144,4436,3337.5157477914377,4.407763640859147,3,1,2,4,0,1.5260796934304734,264.73078564498974,BENIGN
80,290.2585398860817,9,28,3058,3765,256.8168729327352,2.0187720921621692,3,1,2,15,0,0.5430481386512641,591.696889942684,BENIGN
23,74.06089268676942,123,197,72535,5287,5855.193011588236,18.923210157469875,40,3,16,17,0,5.552874443670029,500.8792336843663,Infiltration
80,95.40550472116176,47,13,4324,3685,1.4374811702639978,9.003166185171844,0,1,7,5,0,1.6093749522310952,367.13783176237484,BENIGN
443,223.09048327851605,22,4,4939,3718,1440.7111395668778,11.677325410626498,3,1,6,15,0,0.7463199455777465,545.463331693318,BENIGN
3389,496.23644398026886,865,137,38187,8296,3589.8047226125036,49.22128249207445,475,6,3,268,2,4.938489362507184,371.3175902013828,DoS GoldenEye
123,47.99229820744959,19,1,5633,1655,1352.7861763795386,3.1002952191807207,4,1,6,5,0,0.7260564363662187,593.8992553223326,BENIGN
80,186.95914649336254,3,4,7581,4829,1597.7242942335622,31.793141274279797,2,1,1,12,0,0.9436955542770044,684.2711220395538,BENIGN
123,160.27021759385335,29,28,1426,3066,33.95576627313126,28.789467983037614,1,1,8,5,0,1.6918911580594558,281.5925091547489,BENIGN
3389,136.73723891210622,926,170,62961,1257,3458.4937877398547,35.7693375209377,33,2,13,19,0,1.2253846230680023,1386.6147002763805,SSH-Patator
80,238.65346133993316,12,21,8113,2077,306.3337725728559,2.9230907558613035,1,1,8,6,0,0.6132556941519418,439.5575889353129,BENIGN
22,2498.014117071345,869,73,56807,1318,400.0755104497591,182.09688055718377,110,7,26,130,1,1.0369344068634248,1221.6581754760907,DoS Slowloris
80,70.04805502070523,13,6,5479,235,1168.7809382959356,21.676555525316314,3,1,9,9,0,0.553990480110542,645.2700288074052,BENIGN
443,299.65306137426523,16,16,9825,1485,109.82671390475716,8.308206222000239,4,0,0,15,0,1.3239934964132405,412.6691907239717,BENIGN
443,189.70204381073597,16,21,8411,2832,5681.04809380062,6.023356087414279,1,1,5,14,0,1.8527280046061307,288.4315294636674,BENIGN
80,58.5336827450055,48,26,9813,370,2073.365343358279,87.75291847316254,1,1,9,11,0,1.8035176410612432,270.8672184410641,BENIGN
80,363.24110895310116,499,63,60845,8217,526.0260591913221,421.4798848854244,14,4,28,47,0,5.024815169057955,1350.6508129650053,FTP-Patator
3389,762.4718393382711,125,88,9185,2189,3297.313754669411,254.43943349355368,83,1,44,322,4,0.6035536774140751,1207.2122942113613,DoS Hulk
443,31.188392818756643,21,21,8348,2717,1052.386789037228,13.324137288190418,4,1,7,10,0,1.4701437239895303,441.67327738967555,BENIGN
22,801.5518750368238,234,66,91420,9262,12123.473542220669,97.35288722885312,270,7,11,195,0,2.359040127481895,772.7009562783809,DoS Hulk
80,233.19088124592406,1,23,8439,2303,82.43169528639369,15.561089095465249,0,1,7,2,0,0.9919682101033265,777.9750113925032,BENIGN
80,234.17304538643813,16,15,4267,3033,90.58933711615552,46.769810293200386,0,0,0,17,0,1.080210054919991,436.81999842848927,BENIGN
67,71.56169632910967,15,13,5569,4040,737.6289317163044,3.3685457886945396,1,1,6,3,0,0.6007203681826057,323.07553048016734,BENIGN
68,67.77650498792119,44,26,3017,721,1117.7859650225269,48.54588667288806,1,1,2,2,0,1.4815799757234611,408.51626263840967,BENIGN
80,1099.8516151987808,699,152,27926,2899,10097.303421215138,258.5431837572286,13,4,7,31,0,4.0938966751344,1233.7709688021023,Bot
80,6.795121417593297,45,29,8412,413,1292.6544762030476,23.980466092765088,0,0,2,18,0,1.2838436093814374,759.1396125367378,BENIGN
443,64.47290183038254,1,7,1353,1471,333.6920526338842,4.145906969440877,2,1,9,2,0,1.0337980110336873,356.11053337984674,BENIGN
80,90.35644581403662,2,1,9918,1597,796.2840488628984,24.6245553921008,1,0,5,5,0,1.2669117704796435,417.62401583033403,BENIGN
443,548.6247550990744,19,12,9182,2759,1172.4886924316627,18.51389040592075,3,0,7,8,0,0.9033992714826782,250.33191854766199,BENIGN
3389,1444.7993793810865,343,59,10270,9213,5207.33301958015,41.875633752094444,330,6,1,329,2,5.448069239920622,1494.7621547291296,DoS Hulk
443,192.75441254669346,25,20,4389,1312,681.5833618783147,30.558215848167343,4,1,7,7,0,0.5413761062013829,699.5585403159054,BENIGN
123,121.26418488845421,32,4,1510,3459,117.63227115326933,2.9856021241341653,2,1,8,12,0,1.979069213861496,463.70730255072425,BENIGN
53,387.3690200755627,32,27,6445,4238,1932.0761472794557,25.47905243107705,3,0,5,15,0,1.4708712679507188,779.7347881642949,BENIGN
68,34.70069989753189,9,9,9050,837,564.3277343384649,1.1973714041961407,3,1,0,18,0,1.5175746882727785,720.2001533000433,BENIGN
22,1039.4405271204287,483,178,76919,3070,6471.5107044693195,54.057578928812,20,0,6,37,0,9.509550066224234,1203.1733802490437,SSH-Patator
67,122.38247716752599,39,9,5108,1000,1023.5802827169985,28.93929365757558,1,0,6,1,0,0.554402193067945,505.2344597776386,BENIGN
80,533.0135163376332,39,11,4438,366,522.6298995937354,0.5524220680923762,3,0,3,15,0,1.8370939491451366,397.2236832039027,BENIGN
443,166.8539693464509,49,2,5498,3013,233.38603433045992,12.464871745932506,4,1,4,11,0,1.0023697374690919,494.2076549521136,BENIGN
8080,560.9197156708121,742,66,66655,2095,2150.973245313119,36.268854257521674,13,0,13,29,0,5.395387631305331,1178.2260182567313,FTP-Patator
67,4.900941468939108,15,24,112,4358,345.40562751922795,58.331268724380536,2,1,3,9,0,1.678397602557915,463.2069085119479,BENIGN
80,1139.6434008379565,493,120,6146,9454,192.9449334461647,3.898230897176158,1,1,8,11,0,4.462130719600978,959.1995553968316,Web Attack
443,215.3394000854973,2,29,3839,2576,218.34740741633345,63.016211024565116,2,1,9,15,0,1.0119690958093948,576.787676400541,BENIGN
22,177.49660818333695,131,42,5977,9909,12496.535876208518,107.16074790875292,17,0,17,10,0,0.5451243131824924,407.3336837813383,FTP-Patator
80,896.0991963827314,149,62,51028,7066,599.2669611995743,41.77395092245948,41,2,22,47,0,6.655244619451844,225.0299521434577,Infiltration
53,120.3142952217953,46,14,118,1237,2232.8889393079016,4.312002488364342,2,0,5,3,0,1.7975441766889042,570.8308135872076,BENIGN
21,719.9074710048604,835,175,56889,2327,133.52988444435329,173.1967208746884,32,1,8,16,0,1.971953323829212,212.7829962263985,SSH-Patator
8080,86.99544233075183,883,29,68857,2014,9202.246228628246,5.705618100578409,664,77,8,130,1,4.255630179153165,1211.4629901334538,PortScan
123,203.17629648245722,29,10,2262,428,120.6917037303204,3.462891356583027,3,0,9,9,0,0.7452107562540184,702.1545988007078,BENIGN
80,111.49751585370913,5,28,8883,4022,723.1854721169573,25.753891458005164,4,0,0,13,0,1.9454755017543257,512.8927833415586,BENIGN
80,150.83682749841677,18,18,8188,2172,555.5515020246562,47.162704157211394,1,1,4,10,0,1.5416976699245413,581.076792993952,BENIGN
80,103.0649098864353,2,20,6276,1050,293.2129551282648,1.6689227928309227,2,1,2,1,0,0.7929327744683115,652.3336425278042,BENIGN
53,209.0147710810942,49,25,8433,617,3546.4216254634525,18.261533949758753,2,0,2,17,0,1.0886223415479193,518.762261811715,BENIGN
80,355.9615240519049,30,27,7814,2400,1892.093119518026,33.91971825772935,2,0,9,1,0,1.1383389376220097,596.708685462647,BENIGN
443,28.744052281783706,28,27,6156,2250,1789.6630010911492,4.5201895324907,4,1,0,13,0,1.6218176299306122,742.3520008652906,BENIGN
80,529.3553566083383,17,13,5204,3621,322.9951714377103,45.322671826504326,4,0,2,11,0,1.2295345589932696,478.04519451071207,BENIGN
123,239.41445013815868,34,16,5326,3687,886.2991516047739,13.003929837853029,2,0,7,12,0,1.0347194737397747,667.8869247467554,BENIGN
80,92.94890669292428,24,17,7311,3801,284.55456353764606,16.915321506105553,4,0,5,17,0,0.5621378521983632,662.9292813444915,BENIGN
80,50.09777076410528,33,13,3425,4499,2086.5919582609245,9.268207074827657,2,1,7,8,0,1.0890190407961864,348.06071488250046,BENIGN
53,123.14197951274099,3,18,2092,3166,415.0609615544569,0.3122005267509987,2,0,9,0,0,1.0587085974663961,339.4297783950783,BENIGN
80,166.18800893940667,26,7,1600,870,813.5521017558464,6.792097056070205,1,0,7,1,0,0.589176342007369,283.6478340858647,BENIGN
80,76.75211016589893,7,5,4402,1821,647.2932363509786,5.768146912334585,4,0,7,19,0,1.5230218087621428,584.0963532698064,BENIGN
53,13.454735642493453,15,25,5662,4711,404.3343556074641,7.505396260731725,4,0,8,15,0,1.1143398215768063,550.660817595846,BENIGN
443,36.16062373359741,11,21,542,2230,27.171101470167923,18.313045786801105,0,0,6,15,0,1.05123809471227,408.5248043241347,BENIGN
8080,986.8214635667008,981,144,56966,1462,9408.737483622082,188.8872605554383,34,1,8,41,0,3.5877221574858016,1448.1155562697033,Infiltration
80,218.73701393221268,19,11,5407,2247,1100.8559599523974,20.713188864486746,1,1,5,11,0,1.7507128399248497,290.4531650355176,BENIGN
22,1009.3627957469986,919,12,88773,4233,14835.43980315537,61.359558551359285,38,4,19,34,0,6.727258655217589,132.76731795806194,Infiltration
443,346.89625656287984,6,26,7502,135,741.0671398369769,19.775102056802663,3,0,7,0,0,0.8502776752211642,458.83596640989117,BENIGN
23,128.28012206782023,971,190,66084,2361,5804.609637619462,23.585942842194676,35,1,12,3,0,1.9332536599769212,129.42293814449167,SSH-Patator
123,434.30823297962615,42,23,4214,4089,459.4538033189235,8.435829002290811,2,0,8,5,0,1.0652270884177097,379.1018708157293,BENIGN
80,243.859457731246,17,22,4080,611,2150.82754608411,14.641295537156942,0,0,3,4,0,1.7770334670366887,282.3364251772151,BENIGN
443,74.76831397855543,30,2,8719,3187,509.2967309222489,17.13450636011016,3,1,9,17,0,0.5807442021786688,788.3233761692899,BENIGN
67,177.55992268920735,23,23,3838,4846,915.5131793547923,13.99185674317552,3,0,6,7,0,0.840718481451063,375.2499284469204,BENIGN
80,152.90416143919214,2,18,3905,4934,293.4355722551968,33.30673020888133,2,1,8,3,0,1.9870423541993438,278.91382268449627,BENIGN
80,50.730654356344964,22,5,3868,3485,353.2125528670958,9.336460720557781,3,1,8,5,0,0.9739145469087207,324.6430926302875,BENIGN
