protocol,packet_size,src_bytes,dst_bytes,src_ip,dest_ip,service,tcp_flags,error_rate,wrong_fragment,count,is_threat,attack_type
udp,2028,477.0,1551.0,192.168.1.169,10.0.0.172,ntp,,0.0777590650143856,0,10,0,BENIGN
tcp,1227,664.0,563.0,192.168.1.247,10.0.0.43,smtp,S,0.4274148308837624,0,10,1,DoS
tcp,2005,50.0,1955.0,192.168.1.134,10.0.0.54,telnet,S,0.1574602094964041,0,6,0,BENIGN
icmp,2104,560.0,1544.0,192.168.1.13,10.0.0.71,eco_i,,0.4065592749496017,0,30,1,U2R
tcp,3322,1126.0,2196.0,192.168.1.147,10.0.0.200,ftp_data,R,0.2291143693134923,0,5,0,BENIGN
icmp,207,34.0,173.0,192.168.1.36,10.0.0.210,eco_i,,0.049721654313511,0,12,0,BENIGN
tcp,2057,1395.0,662.0,192.168.1.138,10.0.0.208,http,SF,0.0445659806481472,0,11,0,BENIGN
icmp,1834,145.0,1689.0,192.168.1.26,10.0.0.135,eco_i,,0.5014295392757645,0,16,1,DoS
tcp,5183,1630.0,3553.0,192.168.1.54,10.0.0.175,smtp,R,0.3944598899015391,0,2,0,BENIGN
tcp,1555,1138.0,417.0,192.168.1.26,10.0.0.169,http,SF,0.1402482740671434,0,1,0,BENIGN
udp,947,493.0,454.0,192.168.1.91,10.0.0.201,ntp,,0.0254605698462799,0,2,1,R2L
tcp,3728,1200.0,2528.0,192.168.1.141,10.0.0.78,ftp_data,S,0.0916211259281355,0,17,0,BENIGN
tcp,651,280.0,371.0,192.168.1.46,10.0.0.53,smtp,S,0.0352084199317378,0,49,1,R2L
icmp,400,297.0,103.0,192.168.1.63,10.0.0.229,eco_i,,0.1892455098988475,0,16,1,Probe
tcp,2256,938.0,1318.0,192.168.1.254,10.0.0.134,http,SF,0.089377936517524,0,16,0,BENIGN
tcp,4093,369.0,3724.0,192.168.1.186,10.0.0.161,telnet,SF,0.0743217723271218,0,2,0,BENIGN
tcp,3662,228.0,3434.0,192.168.1.109,10.0.0.163,ftp_data,S,0.087640903360814,0,5,0,BENIGN
icmp,1997,1462.0,535.0,192.168.1.39,10.0.0.165,eco_i,,0.0423821690052605,0,2,0,BENIGN
udp,2935,411.0,2524.0,192.168.1.32,10.0.0.75,ntp,,0.3524486144156197,0,38,1,R2L
tcp,3625,369.0,3256.0,192.168.1.95,10.0.0.224,http,SF,0.0506426404433968,0,12,0,BENIGN
tcp,2124,322.0,1802.0,192.168.1.210,10.0.0.149,ftp_data,SF,0.017514108742133,0,17,0,BENIGN
udp,482,313.0,169.0,192.168.1.135,10.0.0.182,ntp,,0.2991506851682389,0,28,1,U2R
tcp,4410,560.0,3850.0,192.168.1.139,10.0.0.120,ftp,SF,0.0492348102182405,0,18,0,BENIGN
tcp,827,652.0,175.0,192.168.1.141,10.0.0.108,ftp_data,SF,0.0624578090594978,0,22,1,DoS
tcp,620,97.0,523.0,192.168.1.155,10.0.0.30,smtp,SR,0.6038846608293292,0,35,1,U2R
tcp,2106,283.0,1823.0,192.168.1.128,10.0.0.251,http,SF,0.080960464304917,0,7,0,BENIGN
tcp,2863,698.0,2165.0,192.168.1.78,10.0.0.34,ftp_data,SF,0.0154162705565194,0,13,0,BENIGN
icmp,1702,35.0,1667.0,192.168.1.177,10.0.0.206,eco_i,,0.24759588177501,0,11,1,DoS
tcp,4447,2845.0,1602.0,192.168.1.136,10.0.0.33,telnet,R,0.0508158149918804,0,11,0,BENIGN
tcp,1227,740.0,487.0,192.168.1.148,10.0.0.101,ftp,SF,0.3410756309316858,0,9,0,BENIGN
tcp,3909,989.0,2920.0,192.168.1.85,10.0.0.40,telnet,SF,0.0165118637148311,0,3,0,BENIGN
tcp,7187,756.0,6431.0,192.168.1.43,10.0.0.189,smtp,SF,0.0595876531895655,0,16,0,BENIGN
udp,1497,833.0,664.0,192.168.1.13,10.0.0.211,time,,0.0172252892702665,0,8,0,BENIGN
tcp,1401,1072.0,329.0,192.168.1.221,10.0.0.111,telnet,SF,0.0893153550072524,0,5,0,BENIGN
udp,1263,815.0,448.0,192.168.1.229,10.0.0.45,ntp,,0.0361294428149848,0,15,0,BENIGN
tcp,3444,702.0,2742.0,192.168.1.218,10.0.0.125,ftp_data,SF,0.0114494839528632,0,12,0,BENIGN
tcp,2284,1774.0,510.0,192.168.1.34,10.0.0.163,ftp_data,SF,0.2484346038152386,0,10,0,BENIGN
tcp,2299,1624.0,675.0,192.168.1.175,10.0.0.124,telnet,SF,0.0329555183365526,0,18,0,BENIGN
tcp,3594,1816.0,1778.0,192.168.1.38,10.0.0.179,smtp,SF,0.0458857132008805,0,8,0,BENIGN
tcp,2125,416.0,1709.0,192.168.1.21,10.0.0.53,telnet,S,0.1390115544370369,0,12,0,BENIGN
tcp,6259,3661.0,2598.0,192.168.1.86,10.0.0.211,http,SF,0.025850286278473,0,10,0,BENIGN
tcp,2766,876.0,1890.0,192.168.1.76,10.0.0.217,ftp_data,S,0.1365458008445685,0,21,1,DoS
tcp,1431,361.0,1070.0,192.168.1.175,10.0.0.164,telnet,SF,0.0993848456853043,0,15,0,BENIGN
tcp,350,93.0,257.0,192.168.1.239,10.0.0.131,smtp,SF,0.0481746829053938,0,4,0,BENIGN
tcp,1313,379.0,934.0,192.168.1.78,10.0.0.152,smtp,SF,0.0998148891138731,0,11,0,BENIGN
tcp,1301,877.0,424.0,192.168.1.214,10.0.0.217,ftp_data,S,0.1169658552233853,0,2,0,BENIGN
udp,4221,622.0,3599.0,192.168.1.191,10.0.0.11,time,,0.1173133283821628,0,12,0,BENIGN
tcp,2315,1429.0,886.0,192.168.1.117,10.0.0.247,ssh,SF,0.1703572584472487,0,10,0,BENIGN
tcp,834,628.0,206.0,192.168.1.5,10.0.0.168,ftp,SF,0.0386236000610993,0,3,0,BENIGN
tcp,1635,279.0,1356.0,192.168.1.27,10.0.0.38,smtp,SR,0.2224463597418356,0,28,1,DoS
icmp,517,143.0,374.0,192.168.1.133,10.0.0.115,eco_i,,0.1165266407394739,2,30,1,DoS
tcp,2095,1846.0,249.0,192.168.1.221,10.0.0.50,http,SR,0.2175762139454544,0,19,1,R2L
icmp,1648,939.0,709.0,192.168.1.118,10.0.0.25,eco_i,,0.1168212749057811,0,19,0,BENIGN
tcp,2927,1193.0,1734.0,192.168.1.60,10.0.0.140,ssh,SF,0.0116312522061265,0,10,0,BENIGN
tcp,3453,434.0,3019.0,192.168.1.213,10.0.0.189,ssh,SF,0.0289580920089051,0,2,0,BENIGN
udp,2224,1130.0,1094.0,192.168.1.40,10.0.0.45,time,,0.0312757240429198,0,2,0,BENIGN
tcp,3071,2022.0,1049.0,192.168.1.210,10.0.0.251,ftp,SF,0.0526233022011251,0,10,0,BENIGN
tcp,1131,223.0,908.0,192.168.1.148,10.0.0.227,http,S,0.0946517340185937,0,18,1,R2L
tcp,42,29.0,13.0,192.168.1.116,10.0.0.157,smtp,S,0.8572156957429727,0,207,1,DoS
tcp,6362,2177.0,4185.0,192.168.1.22,10.0.0.1,telnet,SF,0.1673196569491105,0,6,0,BENIGN
tcp,4516,946.0,3570.0,192.168.1.67,10.0.0.43,ftp_data,SF,0.1213727251020145,0,12,0,BENIGN
tcp,1667,741.0,926.0,192.168.1.191,10.0.0.225,ssh,S,0.3836299287131667,0,46,1,U2R
tcp,2177,879.0,1298.0,192.168.1.140,10.0.0.162,ftp_data,SF,0.0095090320871919,0,11,0,BENIGN
udp,2028,251.0,1777.0,192.168.1.35,10.0.0.23,ntp,,0.1000636219751808,0,16,0,BENIGN
tcp,2745,1514.0,1231.0,192.168.1.83,10.0.0.251,ftp,S,0.1564130463708044,0,6,0,BENIGN
tcp,1594,607.0,987.0,192.168.1.201,10.0.0.41,ftp_data,S,0.0276846352735922,0,17,0,BENIGN
icmp,1314,1057.0,257.0,192.168.1.53,10.0.0.102,eco_i,,0.1166238147333578,0,31,1,Probe
tcp,4307,583.0,3724.0,192.168.1.20,10.0.0.34,ssh,SF,0.0999539474521331,0,17,0,BENIGN
udp,1332,1320.0,12.0,192.168.1.11,10.0.0.164,dns,,0.2200511219265581,0,32,1,R2L
tcp,424,30.0,394.0,192.168.1.124,10.0.0.85,ftp_data,S,0.339552056434284,0,29,1,U2R
tcp,4909,3428.0,1481.0,192.168.1.190,10.0.0.94,ssh,SF,0.0907526014211635,0,12,0,BENIGN
tcp,2497,268.0,2229.0,192.168.1.22,10.0.0.67,telnet,S,0.1971545003278499,0,15,0,BENIGN
tcp,2422,901.0,1521.0,192.168.1.249,10.0.0.201,ftp,R,0.0551142725228068,0,3,0,BENIGN
udp,1349,632.0,717.0,192.168.1.65,10.0.0.3,dns,,0.1170768439607383,0,19,0,BENIGN
tcp,2476,1510.0,966.0,192.168.1.157,10.0.0.153,ftp,SF,0.0943234256999584,0,3,0,BENIGN
tcp,1243,221.0,1022.0,192.168.1.75,10.0.0.166,telnet,SF,0.2826630025955891,0,14,0,BENIGN
tcp,2868,471.0,2397.0,192.168.1.63,10.0.0.214,ftp,S,0.3416858245319701,0,8,0,BENIGN
tcp,3488,1281.0,2207.0,192.168.1.74,10.0.0.222,ftp,SF,0.0378306750430014,0,14,0,BENIGN
tcp,2143,1480.0,663.0,192.168.1.98,10.0.0.51,http,SF,0.3385872753831485,0,8,0,BENIGN
tcp,2203,996.0,1207.0,192.168.1.24,10.0.0.144,ftp,SF,0.2379822298442728,0,2,0,BENIGN
tcp,828,166.0,662.0,192.168.1.206,10.0.0.159,ftp_data,S,0.064021553681635,0,7,1,R2L
tcp,864,625.0,239.0,192.168.1.201,10.0.0.135,ftp,SF,0.0348086608107949,0,15,0,BENIGN
tcp,4304,2729.0,1575.0,192.168.1.71,10.0.0.238,ftp_data,S,0.0751410342895336,0,4,0,BENIGN
tcp,3840,1475.0,2365.0,192.168.1.43,10.0.0.246,ftp_data,SF,0.0765045877608447,0,8,0,BENIGN
tcp,844,559.0,285.0,192.168.1.66,10.0.0.99,smtp,S,0.3323430845635267,0,4,1,R2L
tcp,1979,589.0,1390.0,192.168.1.243,10.0.0.75,telnet,R,0.0205463339323816,0,4,0,BENIGN
tcp,852,234.0,618.0,192.168.1.48,10.0.0.98,ftp,SF,0.1923623173317201,0,1,0,BENIGN
tcp,5509,677.0,4832.0,192.168.1.100,10.0.0.166,smtp,S,0.0504730933323695,0,13,0,BENIGN
tcp,2871,477.0,2394.0,192.168.1.132,10.0.0.186,ssh,SF,0.0650822033473865,0,15,0,BENIGN
tcp,2937,1207.0,1730.0,192.168.1.209,10.0.0.180,http,SF,0.4395393131252786,0,9,1,DoS
tcp,2196,299.0,1897.0,192.168.1.211,10.0.0.32,smtp,SF,0.0132302851139198,0,12,0,BENIGN
udp,2049,258.0,1791.0,192.168.1.253,10.0.0.68,ntp,,0.0066874468126392,0,19,0,BENIGN
tcp,2270,1337.0,933.0,192.168.1.6,10.0.0.44,telnet,SF,0.0355508449437587,0,17,0,BENIGN
tcp,2757,271.0,2486.0,192.168.1.169,10.0.0.105,smtp,SF,0.0065830472166838,0,14,0,BENIGN
tcp,518,400.0,118.0,192.168.1.253,10.0.0.71,ftp_data,S,0.4040450799826711,0,4,1,U2R
icmp,1205,977.0,228.0,192.168.1.9,10.0.0.112,eco_i,,0.3041662605386077,0,47,1,Probe
icmp,361,106.0,255.0,192.168.1.69,10.0.0.104,eco_i,,0.5253048298780221,1,42,1,DoS
tcp,1553,1330.0,223.0,192.168.1.119,10.0.0.131,ftp_data,SF,0.1012463805657716,0,9,0,BENIGN
tcp,956,569.0,387.0,192.168.1.61,10.0.0.178,ftp,R,0.2791148843544951,0,49,1,R2L
tcp,1629,900.0,729.0,192.168.1.61,10.0.0.66,ftp_data,SF,0.0709072562696743,0,3,0,BENIGN
udp,997,396.0,601.0,192.168.1.138,10.0.0.82,time,,0.0978055251103682,0,10,0,BENIGN
tcp,839,133.0,706.0,192.168.1.234,10.0.0.216,ftp,SF,0.2089809194262132,0,18,0,BENIGN
tcp,1233,779.0,454.0,192.168.1.213,10.0.0.168,ssh,SF,0.2881150562816338,0,13,0,BENIGN
tcp,7675,795.0,6880.0,192.168.1.235,10.0.0.92,ssh,SF,0.1592602483687942,0,2,0,BENIGN
tcp,3252,878.0,2374.0,192.168.1.182,10.0.0.165,ssh,SF,0.0115406951357384,0,8,0,BENIGN
tcp,3585,444.0,3141.0,192.168.1.23,10.0.0.248,ftp,SF,0.0989237292390233,0,11,0,BENIGN
icmp,4253,307.0,3946.0,192.168.1.125,10.0.0.85,eco_i,,0.4049358483577215,0,40,1,R2L
tcp,4279,1420.0,2859.0,192.168.1.39,10.0.0.173,ftp,S,0.0730557031481219,0,5,0,BENIGN
tcp,609,105.0,504.0,192.168.1.196,10.0.0.122,smtp,S,0.2021355115883473,0,5,1,R2L
tcp,835,357.0,478.0,192.168.1.249,10.0.0.135,ssh,SR,0.5872511828193218,0,30,1,U2R
tcp,2228,581.0,1647.0,192.168.1.2,10.0.0.151,ftp_data,S,0.0709811499351987,0,6,0,BENIGN
tcp,704,165.0,539.0,192.168.1.158,10.0.0.225,ssh,SR,0.1094883584640499,0,41,1,R2L
tcp,3567,1212.0,2355.0,192.168.1.128,10.0.0.246,ssh,SF,0.0614208808966717,0,18,0,BENIGN
icmp,1361,298.0,1063.0,192.168.1.10,10.0.0.237,eco_i,,0.3529107098248452,0,8,0,BENIGN
tcp,1850,645.0,1205.0,192.168.1.121,10.0.0.8,ftp_data,SF,0.0188864745697077,0,7,0,BENIGN
icmp,2199,107.0,2092.0,192.168.1.228,10.0.0.117,eco_i,,0.0629671190290328,0,41,1,Probe
tcp,4638,469.0,4169.0,192.168.1.211,10.0.0.35,http,SF,0.1931801766182019,0,19,0,BENIGN
tcp,1954,1180.0,774.0,192.168.1.246,10.0.0.142,http,SF,0.0992927864693605,0,12,0,BENIGN
icmp,1828,910.0,918.0,192.168.1.84,10.0.0.73,eco_i,,0.4568627469353838,0,15,0,BENIGN
tcp,584,232.0,352.0,192.168.1.61,10.0.0.40,smtp,SR,0.1144298990508262,0,12,1,DoS
tcp,3014,1096.0,1918.0,192.168.1.117,10.0.0.6,smtp,SF,0.11108516623813,0,15,0,BENIGN
udp,2285,1453.0,832.0,192.168.1.112,10.0.0.104,dns,,0.0539063568246048,0,11,0,BENIGN
tcp,1926,1811.0,115.0,192.168.1.211,10.0.0.7,smtp,SF,0.1173955624237758,0,1,0,BENIGN
icmp,333,205.0,128.0,192.168.1.121,10.0.0.118,eco_i,,0.2905486288522389,0,47,1,Probe
tcp,2973,286.0,2687.0,192.168.1.98,10.0.0.149,http,SF,0.0206692718378553,0,8,0,BENIGN
udp,607,366.0,241.0,192.168.1.86,10.0.0.146,dns,,0.0688824342867091,0,13,1,DoS
udp,4772,379.0,4393.0,192.168.1.102,10.0.0.196,dns,,0.1758213247691438,0,4,0,BENIGN
icmp,313,110.0,203.0,192.168.1.88,10.0.0.165,eco_i,,0.3567118197551489,0,29,1,Probe
tcp,4394,251.0,4143.0,192.168.1.217,10.0.0.158,ftp_data,S,0.0367593934760064,0,41,1,Probe
tcp,1745,443.0,1302.0,192.168.1.217,10.0.0.24,http,SF,0.1297979121040211,0,38,1,DoS
tcp,1101,151.0,950.0,192.168.1.132,10.0.0.143,smtp,SF,0.2298491921919336,0,7,0,BENIGN
tcp,2182,600.0,1582.0,192.168.1.145,10.0.0.53,telnet,S,0.0356165978351155,0,6,0,BENIGN
tcp,1430,1080.0,350.0,192.168.1.35,10.0.0.45,ssh,SF,0.0112975203520335,0,8,0,BENIGN
icmp,232,144.0,88.0,192.168.1.27,10.0.0.19,eco_i,,0.6511883952339153,0,12,1,U2R
udp,2174,261.0,1913.0,192.168.1.7,10.0.0.15,ntp,,0.0581204375240525,0,6,0,BENIGN
icmp,4215,403.0,3812.0,192.168.1.18,10.0.0.147,eco_i,,0.0781770808613502,0,11,0,BENIGN
tcp,714,403.0,311.0,192.168.1.49,10.0.0.79,ftp_data,SF,0.1008361312897532,0,19,0,BENIGN
tcp,4447,1947.0,2500.0,192.168.1.26,10.0.0.89,http,SF,0.0167558074007094,0,1,0,BENIGN
tcp,257,253.0,4.0,192.168.1.221,10.0.0.92,http,SR,0.2390650482580484,0,2,1,U2R
tcp,890,631.0,259.0,192.168.1.27,10.0.0.81,telnet,SF,0.1108787128990871,0,11,0,BENIGN
tcp,1486,620.0,866.0,192.168.1.185,10.0.0.180,http,SF,0.0818096607016279,0,16,0,BENIGN
tcp,2661,1026.0,1635.0,192.168.1.245,10.0.0.134,http,S,0.1605148243062305,0,31,1,Probe
tcp,5753,1454.0,4299.0,192.168.1.82,10.0.0.121,http,R,0.0304461807744983,0,14,0,BENIGN
tcp,1706,1179.0,527.0,192.168.1.252,10.0.0.168,http,SF,0.2961891969451423,0,5,0,BENIGN
udp,1340,172.0,1168.0,192.168.1.14,10.0.0.252,time,,0.2585939201764198,0,23,1,R2L
tcp,4745,2330.0,2415.0,192.168.1.189,10.0.0.181,http,SF,0.1116912734356581,0,6,0,BENIGN
icmp,1721,645.0,1076.0,192.168.1.141,10.0.0.3,eco_i,,0.3283138691469002,0,8,1,Probe
tcp,6726,1820.0,4906.0,192.168.1.100,10.0.0.90,ssh,SF,0.027136104513455,0,10,0,BENIGN
tcp,196,73.0,123.0,192.168.1.215,10.0.0.53,ssh,SF,0.187690223606913,0,25,1,R2L
icmp,1674,682.0,992.0,192.168.1.23,10.0.0.240,eco_i,,0.5357026541448178,0,15,1,Probe
tcp,935,171.0,764.0,192.168.1.42,10.0.0.82,ssh,SF,0.2080447392346858,0,10,1,R2L
tcp,3184,1782.0,1402.0,192.168.1.205,10.0.0.193,ssh,SF,0.0381952015526417,0,2,0,BENIGN
tcp,2165,985.0,1180.0,192.168.1.10,10.0.0.118,telnet,SF,0.003429893552297,0,15,0,BENIGN
tcp,3692,927.0,2765.0,192.168.1.11,10.0.0.134,telnet,SF,0.0502285309238327,0,9,0,BENIGN
tcp,2059,1655.0,404.0,192.168.1.65,10.0.0.71,ssh,SF,0.1596458602826918,0,5,0,BENIGN
tcp,2445,1359.0,1086.0,192.168.1.46,10.0.0.132,smtp,SF,0.0886529412619326,0,7,0,BENIGN
tcp,3412,904.0,2508.0,192.168.1.118,10.0.0.91,http,SF,0.1266852659376546,0,15,0,BENIGN
tcp,1662,120.0,1542.0,192.168.1.11,10.0.0.198,ssh,SF,0.1558410832236063,0,14,0,BENIGN
tcp,704,296.0,408.0,192.168.1.67,10.0.0.123,telnet,SF,0.0779076830820781,0,15,0,BENIGN
icmp,1299,678.0,621.0,192.168.1.194,10.0.0.30,eco_i,,0.4973094312836329,0,20,1,U2R
tcp,2196,1717.0,479.0,192.168.1.177,10.0.0.174,ssh,R,0.2435989557424444,0,5,1,R2L
udp,3337,570.0,2767.0,192.168.1.76,10.0.0.198,ntp,,0.0078175448592063,0,1,0,BENIGN
tcp,2522,661.0,1861.0,192.168.1.139,10.0.0.16,smtp,SF,0.0684646398590384,0,7,0,BENIGN
udp,2414,1350.0,1064.0,192.168.1.222,10.0.0.56,ntp,,0.0655197630453109,0,8,0,BENIGN
udp,2825,198.0,2627.0,192.168.1.137,10.0.0.52,dns,,0.0259701707573677,0,1,0,BENIGN
udp,682,648.0,34.0,192.168.1.215,10.0.0.161,time,,0.3738826811353475,0,43,1,DoS
tcp,3187,611.0,2576.0,192.168.1.37,10.0.0.117,ftp_data,R,0.0688965527348722,0,4,0,BENIGN
udp,3344,540.0,2804.0,192.168.1.99,10.0.0.141,dns,,0.0156232189370245,0,18,0,BENIGN
tcp,1868,717.0,1151.0,192.168.1.24,10.0.0.110,http,SF,0.1451673419773867,0,13,0,BENIGN
tcp,4902,1566.0,3336.0,192.168.1.159,10.0.0.121,ssh,SF,0.0620346674817372,0,5,0,BENIGN
tcp,3114,674.0,2440.0,192.168.1.227,10.0.0.170,ftp_data,SF,0.0403541613288165,0,8,0,BENIGN
tcp,2337,664.0,1673.0,192.168.1.153,10.0.0.162,ssh,S,0.029386628369866,0,16,0,BENIGN
tcp,1536,875.0,661.0,192.168.1.166,10.0.0.175,ssh,S,0.0707254295341238,0,25,1,R2L
tcp,197,15.0,182.0,192.168.1.224,10.0.0.42,ftp_data,S,0.2465790415546901,0,49,1,R2L
icmp,3208,1290.0,1918.0,192.168.1.12,10.0.0.4,eco_i,,0.0785470617352328,0,17,1,Probe
udp,143,46.0,97.0,192.168.1.95,10.0.0.124,dns,,0.9751977580591776,0,408,1,DoS
tcp,2231,1663.0,568.0,192.168.1.63,10.0.0.28,http,SF,0.0293034667630852,0,1,0,BENIGN
udp,1976,357.0,1619.0,192.168.1.28,10.0.0.63,dns,,0.0043821498376131,0,4,0,BENIGN
tcp,3485,803.0,2682.0,192.168.1.79,10.0.0.233,telnet,SF,0.025496325963287,0,2,0,BENIGN
tcp,3176,1117.0,2059.0,192.168.1.135,10.0.0.218,ssh,SF,0.186607600678294,0,15,0,BENIGN
tcp,416,233.0,183.0,192.168.1.61,10.0.0.110,smtp,SF,0.002192263884341,0,16,0,BENIGN
tcp,808,281.0,527.0,192.168.1.152,10.0.0.4,smtp,SF,0.068581880615334,0,4,0,BENIGN
icmp,2433,182.0,2251.0,192.168.1.96,10.0.0.239,eco_i,,0.3589634712958413,0,17,1,Probe
tcp,4380,1547.0,2833.0,192.168.1.188,10.0.0.5,ftp,SF,0.0576513113240464,0,2,0,BENIGN
tcp,1242,781.0,461.0,192.168.1.143,10.0.0.109,smtp,R,0.2570047075101427,0,33,1,R2L
tcp,5138,1740.0,3398.0,192.168.1.179,10.0.0.242,ftp_data,SF,0.2495495501176385,0,10,0,BENIGN
tcp,328,60.0,268.0,192.168.1.184,10.0.0.240,ssh,S,0.4280517003451201,0,7,1,R2L
tcp,1165,616.0,549.0,192.168.1.68,10.0.0.237,http,SF,0.0434884247289812,0,13,0,BENIGN
tcp,2749,636.0,2113.0,192.168.1.232,10.0.0.56,http,R,0.4880695877385756,0,8,1,DoS
tcp,4064,1743.0,2321.0,192.168.1.66,10.0.0.59,ftp,R,0.1926506515908783,0,2,0,BENIGN
tcp,3218,362.0,2856.0,192.168.1.148,10.0.0.78,ftp_data,SF,0.0350705535008629,0,11,0,BENIGN
tcp,2595,151.0,2444.0,192.168.1.172,10.0.0.62,telnet,R,0.1406718816454975,0,16,0,BENIGN
icmp,4362,1181.0,3181.0,192.168.1.57,10.0.0.115,eco_i,,0.0421893642218442,0,23,1,Probe
tcp,1611,496.0,1115.0,192.168.1.29,10.0.0.155,ftp,SF,0.0563004829582134,0,5,0,BENIGN
tcp,3558,599.0,2959.0,192.168.1.9,10.0.0.211,ftp_data,SF,0.0057637657407706,0,19,0,BENIGN
tcp,1378,933.0,445.0,192.168.1.86,10.0.0.238,ftp,SF,0.1252100849679013,0,16,0,BENIGN
icmp,2477,379.0,2098.0,192.168.1.98,10.0.0.20,eco_i,,0.2851608030296803,0,45,1,Probe
tcp,1596,1262.0,334.0,192.168.1.119,10.0.0.20,ftp_data,SF,0.0490666330529141,0,15,0,BENIGN
udp,3631,820.0,2811.0,192.168.1.217,10.0.0.179,time,,0.1980055082387353,0,30,1,R2L
tcp,2190,202.0,1988.0,192.168.1.233,10.0.0.248,telnet,SF,0.0238887107720253,0,2,0,BENIGN
tcp,2364,996.0,1368.0,192.168.1.143,10.0.0.254,ftp_data,SF,0.157083450232792,0,3,0,BENIGN
tcp,5919,1192.0,4727.0,192.168.1.245,10.0.0.206,smtp,SF,0.1250870495442204,0,15,0,BENIGN
tcp,2730,629.0,2101.0,192.168.1.203,10.0.0.244,smtp,SF,0.0633504517214163,0,14,0,BENIGN
tcp,3854,589.0,3265.0,192.168.1.51,10.0.0.143,telnet,R,0.0188193108122003,0,3,0,BENIGN
tcp,1019,88.0,931.0,192.168.1.244,10.0.0.196,http,SR,0.4106285610085446,0,41,1,R2L
udp,1106,685.0,421.0,192.168.1.88,10.0.0.227,dns,,0.0466996864834976,0,19,0,BENIGN
tcp,1027,896.0,131.0,192.168.1.55,10.0.0.73,http,S,0.4179773068138525,0,25,1,Probe
tcp,3840,16.0,3824.0,192.168.1.60,10.0.0.49,ftp,SF,0.0389627812301675,0,10,0,BENIGN
tcp,1233,415.0,818.0,192.168.1.66,10.0.0.88,smtp,SF,0.2451634796724743,0,3,0,BENIGN
udp,3757,1317.0,2440.0,192.168.1.159,10.0.0.139,dns,,0.0577859714264555,0,2,0,BENIGN
tcp,1653,261.0,1392.0,192.168.1.111,10.0.0.241,smtp,SF,0.2538762507754836,0,2,0,BENIGN
tcp,1542,741.0,801.0,192.168.1.119,10.0.0.227,smtp,SF,0.0308726480680911,0,18,0,BENIGN
tcp,844,440.0,404.0,192.168.1.82,10.0.0.23,smtp,SF,0.1786580666788009,0,8,0,BENIGN
tcp,4609,523.0,4086.0,192.168.1.243,10.0.0.102,ftp,SF,0.1186651243586414,0,19,0,BENIGN
icmp,2945,126.0,2819.0,192.168.1.185,10.0.0.72,eco_i,,0.3630314712890359,0,34,1,Probe
tcp,6319,805.0,5514.0,192.168.1.216,10.0.0.81,ftp,S,0.5864606346234291,0,40,1,R2L
tcp,1168,275.0,893.0,192.168.1.19,10.0.0.90,ftp_data,SF,0.009836714234789,0,7,0,BENIGN
udp,1532,96.0,1436.0,192.168.1.44,10.0.0.15,ntp,,0.3061190744162074,0,31,1,R2L
tcp,2106,1042.0,1064.0,192.168.1.86,10.0.0.185,ftp,SF,0.0917355283239678,0,9,0,BENIGN
tcp,1198,274.0,924.0,192.168.1.222,10.0.0.165,http,SF,0.4974406155496809,0,23,1,DoS
icmp,1750,193.0,1557.0,192.168.1.229,10.0.0.220,eco_i,,0.1204981219979752,0,8,1,Probe
udp,2266,537.0,1729.0,192.168.1.177,10.0.0.154,ntp,,0.1593801205826328,0,19,0,BENIGN
tcp,867,676.0,191.0,192.168.1.221,10.0.0.247,ftp_data,SR,0.1555643647881547,0,33,1,U2R
udp,3571,860.0,2711.0,192.168.1.2,10.0.0.38,time,,0.1440959228269432,0,3,0,BENIGN
tcp,833,744.0,89.0,192.168.1.10,10.0.0.144,telnet,SF,0.0878532889605364,0,27,1,DoS
tcp,2861,565.0,2296.0,192.168.1.161,10.0.0.132,telnet,S,0.1381041748759732,0,36,1,U2R
tcp,4894,1103.0,3791.0,192.168.1.241,10.0.0.118,ssh,SF,0.1440576013971532,0,4,0,BENIGN
udp,2624,246.0,2378.0,192.168.1.240,10.0.0.22,time,,0.0716073963930486,0,4,0,BENIGN
udp,1457,370.0,1087.0,192.168.1.253,10.0.0.244,dns,,0.4715064193788217,0,32,1,R2L
tcp,801,623.0,178.0,192.168.1.250,10.0.0.210,telnet,SF,0.4991610549934964,0,37,1,U2R
tcp,351,149.0,202.0,192.168.1.91,10.0.0.126,http,S,0.4705027409934525,0,44,1,R2L
tcp,2078,540.0,1538.0,192.168.1.226,10.0.0.167,telnet,R,0.1753949572165698,0,4,1,U2R
udp,1112,540.0,572.0,192.168.1.194,10.0.0.151,time,,0.1209740248461439,0,4,0,BENIGN
tcp,2692,558.0,2134.0,192.168.1.6,10.0.0.61,ftp_data,SF,0.03719962075969,0,2,0,BENIGN
tcp,1672,290.0,1382.0,192.168.1.86,10.0.0.140,smtp,R,0.5254172786138139,0,40,1,U2R
udp,1689,150.0,1539.0,192.168.1.147,10.0.0.32,dns,,0.1665739986479056,2,30,1,DoS
tcp,1292,62.0,1230.0,192.168.1.223,10.0.0.202,ftp,S,0.3651912506175127,0,17,1,U2R
tcp,1300,643.0,657.0,192.168.1.120,10.0.0.62,ftp_data,SF,0.0469909848177948,0,11,0,BENIGN
icmp,1341,249.0,1092.0,192.168.1.25,10.0.0.243,eco_i,,0.2102726043462163,0,28,1,Probe
tcp,1210,63.0,1147.0,192.168.1.67,10.0.0.126,telnet,SR,0.0955928005319269,0,38,1,R2L
